Flow_Duration,Protocol,Src_IP,Dst_IP,Total_Fwd_Packets,Total_Backward_Packets,Label
78459,TCP,192.168.88.107,25.241.73.14,53,23,Attack
13706,TCP,192.168.239.134,192.168.228.114,10,6,Normal
13314,TCP,192.168.159.33,10.198.35.169,8,0,Normal
46483,UDP,172.24.163.122,10.1.149.237,6,5,Normal
39871,TCP,2.107.115.34,28.57.154.195,15,6,Normal
27268,TCP,192.168.114.6,192.168.69.204,9,9,Normal
31880,TCP,172.30.7.101,192.168.225.230,15,10,Normal
13297,TCP,10.45.218.186,10.99.206.93,13,13,Normal
20830,UDP,10.52.153.62,172.25.226.239,9,4,Normal
28121,TCP,172.26.195.195,10.10.165.11,20,2,Normal
3596,TCP,40.168.165.11,172.20.52.138,16,11,Normal
17451,UDP,192.168.224.102,10.194.101.119,11,5,Normal
12887,TCP,10.134.36.92,172.16.254.240,9,5,Normal
11585,TCP,10.46.234.105,172.28.87.255,6,9,Normal
12630,UDP,120.199.99.179,192.168.99.52,5,4,Normal
22061,TCP,10.239.64.17,10.187.48.99,6,14,Normal
35875,UDP,192.168.185.233,10.110.68.181,14,17,Attack
28420,UDP,10.135.225.208,192.168.57.96,7,6,Normal
24664,UDP,192.168.3.67,192.168.194.224,7,7,Normal
19744,TCP,192.168.44.41,194.107.76.163,14,14,Normal
27017,UDP,161.224.50.80,116.101.125.15,5,3,Normal
11359,UDP,192.168.93.71,10.228.50.216,6,6,Normal
51409,TCP,172.17.8.59,172.28.230.79,14,7,Normal
40958,UDP,10.122.128.107,192.168.105.113,8,5,Normal
10321,TCP,141.72.147.68,172.18.190.91,10,9,Normal
22358,UDP,10.1.42.6,10.195.243.24,12,7,Normal
20586,TCP,10.117.255.165,10.52.239.205,17,11,Normal
26472,TCP,172.22.115.200,10.60.70.169,20,13,Normal
23975,TCP,192.168.27.151,10.113.70.206,5,12,Normal
28056,UDP,172.31.253.238,172.25.91.188,9,7,Normal
29609,TCP,172.19.172.101,165.60.210.129,4,4,Normal
8571,TCP,192.168.200.251,10.173.42.114,11,2,Normal
40409,TCP,172.25.33.125,192.168.172.133,15,10,Normal
21072,UDP,10.239.247.143,191.235.162.15,14,6,Normal
25033,TCP,192.168.40.109,172.31.72.219,15,12,Normal
7661,TCP,10.124.239.152,172.30.77.175,12,10,Normal
18719,TCP,172.30.74.106,10.171.55.185,11,0,Normal
21230,TCP,192.168.238.165,192.168.207.212,17,14,Normal
4766,TCP,198.250.121.227,10.209.227.99,16,10,Normal
32271,TCP,131.53.93.194,172.29.217.159,37,16,Attack
10991,UDP,172.21.196.164,172.20.60.159,3,4,Normal
30610,UDP,192.168.243.229,116.238.124.148,8,6,Normal
33933,TCP,10.181.156.7,10.104.59.53,9,4,Normal
11487,TCP,10.212.196.212,192.168.12.127,8,9,Normal
19484,TCP,172.25.252.56,10.183.211.205,4,10,Normal
22812,ICMP,10.131.230.220,192.168.107.50,4,1,Normal
11437,TCP,10.178.140.125,10.80.0.32,22,7,Normal
17628,TCP,192.168.67.239,192.168.151.37,10,11,Normal
9908,UDP,10.158.180.136,123.209.93.174,7,1,Normal
9383,TCP,172.21.134.2,192.168.69.100,13,10,Normal
25972,TCP,103.75.58.131,172.30.153.101,35,30,Attack
4477,TCP,115.252.34.164,192.168.205.14,14,6,Normal
9994,TCP,10.45.200.13,33.217.241.74,14,7,Normal
29828,TCP,192.168.90.123,172.31.211.98,19,14,Normal
16521,ICMP,158.233.233.128,172.23.251.229,1,3,Normal
12612,TCP,67.26.230.162,192.168.220.72,13,12,Normal
20193,TCP,172.29.121.94,172.22.107.151,11,8,Normal
24758,UDP,172.26.35.128,192.168.5.198,7,3,Normal
8467,UDP,192.168.206.52,172.19.82.234,2,4,Normal
18355,TCP,10.109.117.149,10.185.49.7,8,5,Normal
16307,UDP,192.168.122.107,10.168.11.225,9,6,Normal
13189,TCP,192.168.176.42,10.209.95.102,9,8,Normal
15048,TCP,192.168.198.0,10.151.50.115,13,7,Normal
11215,TCP,10.153.6.165,210.100.91.188,1,14,Normal
53116,TCP,172.22.196.251,192.168.47.197,11,11,Normal
7293,UDP,124.89.10.110,93.255.171.145,8,2,Normal
37874,UDP,237.31.119.21,95.88.172.62,5,5,Normal
9894,TCP,10.20.51.121,172.29.54.209,11,5,Normal
22592,TCP,172.19.22.210,103.126.15.123,13,12,Normal
5472,UDP,192.168.41.80,172.28.210.138,6,8,Normal
14045,TCP,255.244.64.179,172.27.234.116,14,11,Normal
36763,TCP,10.3.39.100,172.16.42.64,9,9,Normal
12182,TCP,192.168.118.181,172.29.236.63,15,4,Normal
20208,TCP,10.74.201.200,172.25.202.6,5,8,Normal
20342,TCP,192.168.191.105,223.184.76.191,11,9,Normal
11560,ICMP,172.26.136.170,88.232.97.44,3,2,Normal
17916,TCP,172.20.194.83,10.43.180.190,12,8,Normal
27559,TCP,172.18.182.93,10.245.160.110,15,14,Normal
16588,UDP,192.168.70.145,172.17.204.237,7,6,Normal
10598,TCP,192.168.68.172,250.10.29.66,10,5,Normal
23710,UDP,10.186.233.247,192.168.248.27,6,22,Attack
37143,TCP,172.31.30.29,172.21.18.38,15,11,Normal
11151,TCP,10.192.150.138,10.104.92.10,16,6,Normal
22267,TCP,10.235.182.19,10.30.42.252,16,11,Normal
3795,UDP,172.20.145.177,172.16.24.232,6,0,Normal
13516,UDP,10.214.236.138,192.168.28.91,3,10,Normal
14643,UDP,3.250.137.8,172.25.65.145,13,2,Normal
27053,TCP,172.23.157.59,10.163.234.135,8,45,Attack
13416,TCP,172.23.154.81,10.190.100.193,11,7,Normal
10670,UDP,10.94.248.194,104.61.218.218,4,3,Normal
34444,TCP,208.12.22.203,172.18.99.139,18,10,Normal
8491,UDP,192.168.174.151,192.168.5.188,2,4,Normal
29866,TCP,192.168.68.48,10.191.96.41,19,11,Normal
14969,TCP,172.31.185.212,10.73.173.150,5,7,Normal
11819,UDP,83.43.121.171,172.31.232.33,7,8,Normal
25865,TCP,38.168.153.187,83.25.118.183,11,15,Normal
8093,TCP,192.168.182.49,192.168.56.133,13,0,Normal
18382,TCP,172.30.3.144,172.31.159.81,14,9,Normal
12632,UDP,27.203.11.151,25.247.119.239,6,6,Normal
39391,TCP,10.209.118.92,215.144.96.31,10,10,Normal
15262,TCP,192.168.22.166,10.23.145.192,9,7,Normal
11741,UDP,192.168.115.207,172.29.82.229,11,6,Normal
22222,TCP,10.222.6.226,172.26.65.27,13,7,Normal
29807,UDP,192.168.106.197,172.28.119.142,11,6,Normal
24202,UDP,192.168.32.143,10.61.128.123,6,9,Normal
18022,TCP,192.168.220.38,132.240.187.29,10,10,Normal
7643,ICMP,10.234.11.160,172.28.222.143,1,1,Normal
25517,TCP,192.168.61.139,10.186.30.127,15,9,Normal
18067,TCP,172.23.236.42,10.98.152.210,12,9,Normal
34684,TCP,10.1.24.43,10.192.50.194,39,23,Attack
28721,TCP,10.42.50.9,10.88.183.167,9,8,Normal
35987,TCP,192.168.146.209,172.26.133.126,10,11,Normal
28273,TCP,172.22.33.75,10.24.63.251,46,45,Attack
15103,TCP,192.168.93.175,172.21.219.190,15,6,Normal
20729,TCP,172.20.245.184,10.67.97.41,8,13,Normal
18301,TCP,172.23.102.61,192.168.244.9,15,14,Normal
16660,UDP,172.28.142.82,10.204.11.234,7,5,Normal
19142,TCP,172.17.176.183,172.21.240.91,45,13,Attack
11002,TCP,192.168.251.210,180.240.64.196,11,17,Normal
9472,TCP,172.22.222.89,20.206.91.140,10,9,Normal
12184,TCP,10.202.17.139,192.168.155.155,11,16,Normal
12383,TCP,192.168.22.96,94.121.78.68,6,12,Normal
35089,TCP,172.27.105.145,215.160.109.34,10,7,Normal
22057,TCP,10.247.248.79,180.183.85.221,3,16,Normal
23287,UDP,111.29.231.241,172.27.225.202,10,2,Normal
2089,TCP,131.202.100.19,172.28.206.141,5,7,Normal
22983,TCP,169.64.85.63,172.28.77.75,14,9,Normal
28668,UDP,172.18.61.141,192.168.120.201,12,14,Attack
40164,TCP,172.23.42.108,10.225.250.114,60,37,Attack
18021,TCP,133.71.107.79,194.58.6.164,11,17,Attack
16361,TCP,18.118.207.97,10.161.119.215,11,10,Normal
10799,TCP,10.96.118.231,10.217.80.60,18,9,Normal
6836,TCP,160.223.103.69,59.89.128.180,14,1,Normal
19150,TCP,172.19.10.230,10.184.202.188,10,12,Normal
15378,TCP,10.13.32.117,10.193.47.224,21,4,Normal
9306,ICMP,10.77.28.185,10.25.207.48,2,0,Normal
5976,TCP,192.168.222.254,172.28.1.67,11,14,Normal
25527,TCP,10.94.83.223,192.168.242.160,16,9,Normal
43223,TCP,10.77.36.118,10.80.81.208,10,20,Normal
22527,UDP,10.210.138.78,172.28.29.206,7,4,Normal
9521,TCP,172.23.165.29,10.120.75.118,9,4,Normal
11601,TCP,10.108.84.125,10.148.148.228,14,12,Normal
26466,TCP,192.168.89.129,107.160.6.49,14,13,Normal
24724,UDP,10.127.8.131,172.28.196.218,6,5,Normal
24323,TCP,172.18.158.78,172.29.92.93,17,8,Normal
20058,TCP,10.0.173.183,192.168.250.183,9,13,Normal
39502,TCP,172.30.124.199,192.168.155.49,27,16,Attack
25431,TCP,172.21.6.195,64.73.186.217,6,20,Normal
24364,TCP,10.166.149.95,192.168.92.56,16,12,Normal
23658,TCP,172.31.163.209,10.79.25.173,7,11,Normal
43804,TCP,172.19.254.24,10.114.202.42,20,11,Normal
9418,UDP,192.168.236.35,10.184.215.90,4,7,Normal
7182,UDP,192.168.221.61,172.18.48.219,7,6,Normal
29571,TCP,192.168.247.36,172.27.172.227,24,20,Attack
19157,TCP,172.31.50.206,192.168.169.31,9,6,Normal
21496,TCP,89.126.148.197,215.55.37.74,11,7,Normal
38313,TCP,215.213.9.248,192.168.174.56,19,11,Normal
29373,TCP,192.168.190.40,192.168.89.207,15,9,Normal
21048,TCP,172.28.107.143,10.149.84.130,2,13,Normal
12577,UDP,172.28.34.107,122.44.220.206,7,6,Normal
36214,TCP,172.28.189.150,10.83.225.164,11,1,Normal
22169,UDP,140.232.141.146,192.168.185.178,6,4,Normal
42736,TCP,172.19.240.198,172.20.38.233,12,11,Normal
24556,TCP,192.168.214.57,172.27.219.133,22,11,Normal
13966,TCP,172.27.6.195,172.30.46.79,9,8,Normal
37712,TCP,192.168.230.216,10.222.185.115,14,13,Normal
18085,TCP,10.233.103.175,172.21.122.3,6,9,Normal
11496,TCP,227.41.42.138,172.23.189.16,11,3,Normal
16946,TCP,192.168.233.209,192.168.134.66,15,10,Normal
28368,TCP,10.42.205.198,172.16.66.31,11,10,Normal
23638,TCP,192.168.11.191,124.98.30.154,15,17,Normal
18474,TCP,172.31.14.90,10.10.208.27,15,5,Normal
10053,TCP,192.168.68.49,172.17.254.254,25,5,Normal
7785,ICMP,192.168.148.2,192.168.252.150,3,1,Normal
47428,TCP,10.89.37.25,172.22.19.233,38,34,Attack
9060,TCP,192.168.140.188,10.85.35.66,14,15,Normal
25761,TCP,172.30.189.222,192.168.225.126,8,11,Normal
28319,TCP,192.168.223.233,172.31.192.57,14,19,Normal
19603,TCP,110.60.78.94,192.168.0.33,14,5,Normal
12944,TCP,172.24.235.22,10.56.25.128,18,8,Normal
17640,TCP,154.184.18.137,10.4.117.209,7,15,Normal
14846,TCP,192.168.50.120,10.63.92.171,12,9,Normal
11089,TCP,192.168.207.67,137.251.71.204,20,7,Normal
11733,UDP,172.21.209.222,192.168.9.113,6,7,Normal
15418,ICMP,10.247.2.34,172.20.64.205,1,2,Normal
4172,TCP,172.23.156.54,192.168.67.158,12,6,Normal
20822,TCP,109.31.129.222,172.16.156.25,11,11,Normal
24088,TCP,137.164.60.241,172.27.78.104,11,13,Normal
23114,TCP,10.6.255.167,172.18.236.114,13,9,Normal
14692,TCP,10.52.75.131,10.223.188.29,15,11,Normal
27413,TCP,169.181.161.170,172.22.208.79,26,14,Normal
9709,TCP,172.28.130.177,29.227.125.130,9,3,Normal
5917,TCP,192.168.69.231,172.18.11.211,8,1,Normal
39815,TCP,172.29.141.9,192.168.70.140,15,8,Normal
7497,ICMP,192.168.104.192,192.168.15.166,2,2,Normal
10253,UDP,192.168.102.212,192.168.77.191,6,6,Normal
14098,TCP,172.31.201.87,10.98.229.134,10,10,Normal
45645,TCP,192.168.199.94,10.195.126.146,18,13,Normal
33626,TCP,192.168.46.113,10.249.103.132,18,11,Normal
18049,TCP,172.23.84.237,192.168.218.207,3,7,Normal
19113,TCP,172.22.171.117,48.171.89.167,14,41,Attack
13668,UDP,192.168.238.198,172.30.183.193,8,9,Normal
27041,TCP,192.168.101.199,192.168.94.156,16,9,Normal
20624,TCP,136.191.137.213,44.0.227.28,20,13,Normal
10261,ICMP,172.19.239.74,192.168.127.215,3,2,Normal
34113,TCP,192.168.189.11,10.232.22.253,18,11,Normal
15845,TCP,10.70.215.36,172.30.54.20,8,5,Normal
18407,UDP,192.168.10.228,10.157.224.96,7,4,Normal
13403,UDP,172.19.24.129,192.168.83.53,8,4,Normal
19906,TCP,172.31.51.84,192.168.17.232,10,14,Normal
30297,UDP,10.218.2.38,10.174.59.14,33,10,Attack
33388,TCP,179.91.147.255,10.186.101.78,34,27,Attack
27427,TCP,192.168.188.240,129.62.48.197,13,11,Normal
21264,TCP,192.168.44.99,177.189.254.4,9,12,Normal
14736,UDP,172.30.170.103,192.168.242.82,6,5,Normal
8675,UDP,164.154.92.239,10.82.154.227,5,8,Normal
11988,TCP,192.168.103.117,172.26.191.237,16,11,Normal
21641,TCP,192.168.208.28,10.81.193.187,15,14,Normal
18615,UDP,10.125.189.222,192.168.225.95,10,7,Normal
35398,TCP,192.168.101.152,52.209.106.181,33,11,Attack
20851,TCP,116.131.151.37,172.16.31.226,8,18,Normal
9138,UDP,43.123.135.213,10.219.218.222,7,9,Normal
11530,TCP,172.31.177.183,9.238.14.245,14,9,Normal
5543,TCP,172.27.188.32,192.168.69.93,7,7,Normal
31332,TCP,192.168.197.195,172.24.248.204,11,9,Normal
11303,TCP,192.168.10.1,192.168.177.250,14,7,Normal
11413,UDP,192.168.58.206,192.168.132.4,5,8,Normal
21247,TCP,10.174.237.227,172.19.26.199,21,10,Normal
16395,TCP,192.168.203.36,10.95.240.15,14,9,Normal
5513,TCP,172.21.124.169,10.30.69.236,11,9,Normal
28808,TCP,172.27.233.213,172.16.155.126,10,12,Normal
39858,TCP,10.232.14.25,172.20.96.221,14,9,Normal
6185,TCP,10.150.43.78,172.19.9.200,9,8,Normal
15108,TCP,172.28.145.117,6.107.158.133,15,6,Normal
21828,TCP,52.44.244.244,10.105.190.103,7,11,Normal
19595,TCP,172.22.246.10,192.168.120.151,11,9,Normal
36325,TCP,172.21.211.152,172.24.111.183,16,9,Normal
47834,TCP,10.12.4.84,10.170.32.74,29,32,Attack
16579,TCP,87.152.188.70,192.168.69.165,8,13,Normal
40905,TCP,192.168.161.2,10.31.248.248,40,17,Attack
13915,TCP,150.71.250.250,9.255.40.58,12,6,Normal
49910,TCP,172.20.191.31,245.61.36.75,56,28,Attack
30270,UDP,172.29.177.172,192.168.207.175,10,4,Normal
39661,TCP,200.87.97.18,192.168.98.68,11,11,Normal
9753,UDP,172.31.139.18,172.24.84.100,18,9,Attack
17081,UDP,192.168.61.60,192.168.37.99,10,6,Normal
27730,TCP,10.171.192.147,172.30.86.235,6,8,Normal
16999,TCP,192.168.22.163,10.110.24.223,8,8,Normal
12590,TCP,14.48.75.92,172.28.71.217,9,9,Normal
19365,TCP,10.18.241.188,192.168.101.216,5,8,Normal
23129,TCP,172.27.127.180,172.25.187.133,16,16,Normal
16840,TCP,10.166.119.109,172.27.247.88,6,14,Normal
30744,UDP,86.126.47.115,192.168.33.196,15,5,Normal
22347,TCP,172.27.201.187,192.168.199.2,14,14,Normal
12595,UDP,192.168.201.250,192.168.121.46,6,8,Normal
43403,UDP,5.206.234.151,10.221.252.60,7,8,Normal
20110,TCP,172.29.23.84,10.51.130.116,19,15,Normal
17939,UDP,10.170.226.171,172.21.121.225,6,7,Normal
8750,ICMP,192.168.232.139,172.27.119.39,2,0,Normal
20285,TCP,10.184.42.51,10.136.118.86,10,13,Normal
37572,TCP,192.168.33.206,172.20.41.41,35,47,Attack
8413,TCP,44.1.124.33,172.30.127.97,12,5,Normal
15554,TCP,192.168.122.78,172.28.122.227,10,7,Normal
22989,TCP,10.172.50.231,10.19.27.40,18,12,Normal
13024,TCP,10.255.250.26,172.30.251.26,11,12,Normal
19280,TCP,172.26.65.94,172.19.61.100,8,5,Normal
8673,UDP,10.254.255.88,172.21.214.82,3,1,Normal
28268,TCP,192.168.5.216,192.168.83.51,23,36,Attack
11224,TCP,172.19.89.171,190.201.216.212,15,6,Normal
10969,TCP,172.24.13.174,102.31.186.241,2,8,Normal
15647,UDP,192.168.59.57,14.84.210.65,9,8,Normal
5137,TCP,10.43.197.121,192.168.86.157,13,5,Normal
25776,TCP,192.168.113.34,192.168.76.138,15,11,Normal
17708,TCP,10.164.58.30,192.168.43.95,15,6,Normal
42337,TCP,201.158.42.81,10.148.152.113,14,13,Normal
4179,UDP,192.168.182.173,10.133.119.149,3,4,Normal
11761,TCP,101.7.7.64,10.150.24.82,4,6,Normal
9795,TCP,145.106.86.59,172.16.212.174,11,4,Normal
23450,TCP,192.168.169.247,35.98.171.98,17,14,Normal
14635,UDP,10.89.101.204,172.25.112.37,18,11,Attack
23813,UDP,10.207.235.209,172.26.192.123,7,9,Normal
22332,TCP,192.168.74.98,172.19.112.127,49,8,Attack
5661,UDP,58.3.22.2,10.85.121.8,1,3,Normal
12469,TCP,176.133.38.162,56.54.90.210,11,3,Normal
11145,UDP,10.16.72.204,172.21.15.13,7,1,Normal
8930,UDP,204.211.139.33,10.123.61.98,8,6,Normal
13746,TCP,10.113.77.58,91.195.205.97,20,9,Normal
25368,TCP,172.28.124.9,192.168.81.80,10,15,Normal
14023,TCP,192.168.111.111,214.92.185.19,15,10,Normal
13315,TCP,30.223.182.189,192.168.151.246,10,16,Normal
15340,TCP,192.168.62.137,10.188.104.249,8,4,Normal
23607,TCP,192.168.97.155,99.113.166.165,11,8,Normal
29850,TCP,10.89.94.180,172.27.135.45,59,31,Attack
20132,TCP,80.124.241.173,10.236.229.158,16,0,Normal
19771,TCP,172.29.69.71,10.49.226.143,10,15,Normal
10937,TCP,192.168.225.104,192.168.216.120,6,8,Normal
27093,TCP,228.168.109.49,172.21.2.95,16,7,Normal
17755,TCP,246.9.138.164,10.136.235.155,15,7,Normal
22826,UDP,192.168.69.114,192.168.49.193,7,7,Normal
28858,ICMP,172.26.115.63,172.25.222.77,1,1,Normal
6313,TCP,192.168.111.84,192.168.202.25,16,6,Normal
16039,TCP,10.197.97.3,10.101.31.18,12,13,Normal
18964,TCP,10.86.71.95,172.22.213.189,12,11,Normal
8189,ICMP,192.168.135.250,172.20.100.55,4,4,Normal
16262,TCP,228.254.248.242,213.110.79.139,12,8,Normal
15876,UDP,172.28.31.46,192.168.75.216,10,4,Normal
34685,TCP,10.70.188.66,192.168.193.160,18,7,Normal
20969,TCP,192.168.106.52,172.21.97.121,9,5,Normal
31901,TCP,213.139.234.148,10.70.43.189,7,14,Normal
8206,UDP,10.194.209.56,10.111.155.50,9,5,Normal
33296,UDP,172.20.200.177,10.202.90.72,36,15,Attack
16903,TCP,192.168.165.145,192.168.132.255,11,5,Normal
23036,TCP,129.173.88.241,10.22.226.215,8,6,Normal
9911,TCP,10.123.196.18,192.168.153.162,8,8,Normal
7618,ICMP,172.17.66.253,192.168.182.207,7,7,Attack
15719,TCP,172.29.121.157,172.22.32.73,11,17,Normal
8146,UDP,183.166.156.104,192.168.183.90,10,4,Normal
16984,TCP,10.138.104.238,192.168.214.143,14,10,Normal
72161,TCP,192.168.209.34,192.168.33.247,62,39,Attack
20825,TCP,192.168.45.1,64.240.8.200,12,16,Normal
16801,TCP,10.90.201.197,172.16.82.182,14,12,Normal
17771,UDP,172.31.249.223,172.21.145.218,12,8,Normal
18742,UDP,172.24.135.25,172.20.71.17,8,5,Normal
1358,UDP,151.228.163.109,10.76.158.180,1,1,Normal
21899,TCP,192.168.31.90,10.156.232.60,11,7,Normal
20462,UDP,192.168.31.1,179.138.195.0,8,8,Normal
16652,TCP,192.168.89.174,247.123.6.93,8,3,Normal
10761,TCP,58.50.100.227,216.48.219.192,5,6,Normal
21310,TCP,10.227.85.241,81.94.92.15,6,10,Normal
22045,TCP,52.96.139.68,192.168.66.70,19,12,Normal
25386,TCP,192.168.122.34,192.168.138.142,15,10,Normal
35628,TCP,172.21.35.161,192.168.244.83,6,18,Normal
19116,TCP,172.19.232.196,10.170.186.111,10,13,Normal
4543,TCP,172.17.194.181,10.220.80.101,1,9,Normal
28143,TCP,192.168.185.204,172.21.52.160,11,8,Normal
20509,TCP,172.17.123.178,10.243.26.29,17,32,Attack
27851,UDP,10.253.192.198,192.168.185.93,29,27,Attack
21841,TCP,192.168.192.100,10.182.72.36,19,15,Normal
16911,TCP,172.209.207.2,10.43.249.175,20,17,Normal
15498,UDP,164.247.190.51,192.168.202.91,5,6,Normal
21140,UDP,10.111.116.109,192.168.207.6,3,7,Normal
21746,UDP,192.168.116.167,10.56.162.13,7,5,Normal
26542,UDP,172.18.226.211,10.135.247.46,17,0,Attack
20558,ICMP,10.27.208.80,85.165.26.217,1,2,Normal
22423,TCP,192.168.32.147,10.237.60.78,8,14,Normal
21248,ICMP,34.134.160.80,172.24.69.199,2,0,Normal
7275,UDP,175.141.98.10,10.206.64.213,3,4,Normal
6371,TCP,172.29.245.144,109.127.149.48,7,9,Normal
11178,UDP,27.11.254.37,10.156.131.36,8,6,Normal
13164,UDP,10.233.198.222,10.175.51.132,8,8,Normal
22453,UDP,172.17.75.132,10.145.146.186,28,9,Attack
5105,UDP,192.168.235.172,13.23.145.239,2,4,Normal
8446,TCP,35.174.181.253,192.168.104.197,12,7,Normal
20952,TCP,172.24.158.246,192.168.173.168,15,4,Normal
72242,TCP,192.168.190.195,192.168.99.27,65,39,Attack
34479,UDP,172.26.146.146,172.18.228.120,16,10,Attack
16857,UDP,192.168.233.127,172.19.239.83,18,21,Attack
10771,UDP,10.66.8.185,10.183.162.0,6,4,Normal
3946,UDP,10.90.141.138,192.168.84.124,7,2,Normal
9750,ICMP,10.50.31.220,172.16.109.58,4,2,Normal
33230,TCP,10.101.17.184,10.107.233.117,16,15,Normal
20984,ICMP,10.180.116.12,172.17.79.250,2,2,Normal
17399,TCP,172.30.84.131,3.112.232.168,11,16,Normal
20290,TCP,192.168.158.205,10.8.145.210,10,2,Normal
16600,TCP,192.168.67.209,220.36.68.21,9,13,Normal
48870,TCP,172.19.49.219,192.168.20.232,48,28,Attack
26817,TCP,172.17.29.57,172.28.48.24,10,11,Normal
34139,TCP,192.168.242.130,10.46.221.35,14,10,Normal
48141,TCP,172.26.112.63,172.27.253.38,10,9,Normal
12102,UDP,192.168.242.50,192.168.61.77,6,8,Normal
21627,TCP,10.8.128.198,224.198.81.151,11,6,Normal
17281,TCP,255.92.126.131,192.168.146.239,22,7,Normal
7962,TCP,192.168.0.253,10.132.147.67,7,5,Normal
42273,TCP,172.20.206.255,172.25.91.231,29,38,Attack
17284,TCP,10.116.228.9,172.20.191.52,4,10,Normal
14058,TCP,192.168.92.156,192.168.220.137,9,6,Normal
6476,UDP,192.168.185.218,192.168.194.104,2,5,Normal
17788,TCP,172.16.57.75,172.31.10.94,3,8,Normal
10634,UDP,10.225.185.244,68.128.111.78,9,0,Normal
12486,TCP,172.22.94.120,192.168.122.33,15,2,Normal
21853,UDP,192.168.58.179,172.17.103.156,13,5,Normal
12850,ICMP,192.168.60.77,192.168.18.69,1,2,Normal
18534,TCP,192.168.94.7,10.105.32.130,7,0,Normal
10692,TCP,192.168.154.24,192.168.106.96,17,8,Normal
16715,TCP,192.168.206.240,137.228.226.172,12,9,Normal
9236,TCP,88.106.249.203,204.67.92.126,8,5,Normal
27068,TCP,10.165.204.123,10.77.95.68,15,12,Normal
16307,TCP,172.23.191.33,15.24.115.172,11,14,Normal
11047,UDP,10.59.199.136,20.203.21.150,7,8,Normal
12402,ICMP,10.98.103.212,192.168.206.143,4,3,Normal
30831,TCP,93.183.73.77,192.168.168.225,13,5,Normal
11559,TCP,172.22.73.24,10.22.138.239,14,8,Normal
23398,TCP,10.107.238.47,172.21.98.71,15,16,Normal
29235,TCP,192.168.212.179,247.16.7.21,11,5,Normal
13224,UDP,192.168.101.152,172.30.19.140,10,5,Normal
19912,TCP,10.249.193.5,66.98.92.134,19,10,Normal
44389,TCP,192.168.87.183,5.246.98.160,38,31,Attack
13652,TCP,192.168.20.152,192.168.38.118,13,2,Normal
16257,TCP,172.30.227.170,192.168.153.236,8,14,Normal
25301,TCP,172.19.217.7,188.72.13.222,8,9,Normal
47164,TCP,172.19.194.216,172.24.1.98,36,21,Attack
42534,TCP,163.72.179.45,10.116.183.19,37,17,Attack
18003,TCP,181.99.228.111,192.168.86.242,4,10,Normal
12803,UDP,87.79.21.85,192.168.76.102,13,7,Normal
13727,TCP,172.18.8.239,192.168.153.171,15,14,Normal
11853,UDP,172.29.193.18,82.193.18.67,8,6,Normal
51918,TCP,192.168.137.220,172.23.209.83,26,39,Attack
19016,TCP,172.21.151.142,192.168.81.21,13,7,Normal
7974,UDP,10.133.54.180,199.118.136.160,6,3,Normal
24161,TCP,172.24.178.157,192.168.20.156,14,16,Normal
27955,TCP,172.25.211.47,10.75.125.127,21,42,Attack
21782,TCP,192.168.213.74,172.26.190.53,17,5,Normal
7237,UDP,172.18.154.227,10.115.8.115,1,6,Normal
15428,UDP,10.85.27.127,172.27.9.178,7,5,Normal
31912,TCP,192.168.208.218,10.60.222.218,17,8,Normal
26957,TCP,63.125.235.114,192.168.21.53,78,11,Attack
19662,TCP,172.28.196.208,192.168.112.126,7,6,Normal
17896,TCP,10.182.108.252,192.168.205.77,11,15,Normal
10090,TCP,172.17.33.53,192.168.53.191,6,6,Normal
24656,TCP,172.27.39.69,32.74.182.253,8,9,Normal
8746,UDP,32.72.13.204,192.168.12.206,8,5,Normal
5453,TCP,172.22.56.75,192.168.50.33,5,9,Normal
13309,UDP,10.84.150.127,172.28.36.237,12,8,Normal
29174,UDP,192.168.76.199,10.166.78.131,6,6,Normal
25888,UDP,172.25.126.90,172.19.245.72,23,20,Attack
41906,TCP,10.69.243.135,93.31.3.31,19,11,Normal
16397,TCP,192.168.37.54,192.168.216.185,6,3,Normal
23314,TCP,27.209.151.65,192.168.93.87,14,4,Normal
11171,TCP,205.236.90.231,10.60.4.85,15,7,Normal
6396,TCP,147.135.105.118,22.218.69.175,6,12,Normal
19821,TCP,53.8.68.63,168.250.248.17,7,11,Normal
11823,TCP,56.255.13.74,10.105.240.187,12,2,Normal
11324,TCP,10.39.165.75,10.248.145.18,18,15,Normal
20705,UDP,192.168.175.38,172.27.248.120,11,8,Normal
16943,UDP,100.197.120.222,172.29.159.39,5,8,Normal
38440,TCP,172.19.14.235,54.155.16.25,15,1,Normal
10417,UDP,76.220.128.111,192.168.166.215,4,4,Normal
19265,TCP,192.168.149.13,192.168.205.15,19,6,Normal
26416,TCP,192.168.0.75,172.24.31.237,30,14,Attack
31779,UDP,77.0.9.253,192.168.134.221,6,8,Normal
23711,TCP,192.168.17.234,192.168.244.54,5,11,Normal
12854,TCP,185.195.165.146,172.19.166.201,7,17,Normal
